,band_singer,singer_url,active_years
67,['Linda Ronstadt'],['/wiki/Linda_Ronstadt'],1967 2011
68,['Benny Mardones'],['/wiki/Benny_Mardones'],1978 2017
69,['Pure Prairie League'],['/wiki/Pure_Prairie_League'],1970 1988 1998 2002 2004
70,['Genesis'],['/wiki/Genesis_(band)'],1967–2000 2006–2007 2020–2022
71,['The Dirt Band'],['/wiki/The_Dirt_Band'],1966
72,['Carole King'],['/wiki/Carole_King'],
73,['Donna Summer'],['/wiki/Donna_Summer'],1968 2012
74,['Billy Joel'],['/wiki/Billy_Joel'],
75,['Neil'],['/wiki/Neil_Sedaka'],1957
76,['Charlie Dore'],['/wiki/Charlie_Dore'],
77,['Linda Ronstadt'],['/wiki/Linda_Ronstadt'],1967 2011
78,['Michael Jackson'],['/wiki/Michael_Jackson'],1964 2009
79,['Peaches & Herb'],['/wiki/Peaches_%26_Herb'],1966
80,['Eagles'],['/wiki/Eagles_(band)'],1971–1980 1994–2016 2017–present
81,['Mickey Gilley'],['/wiki/Mickey_Gilley'],1957 2022
82,['Pat Benatar'],['/wiki/Pat_Benatar'],1972
83,['Dionne Warwick'],['/wiki/Dionne_Warwick'],
84,['Eddie Rabbitt'],['/wiki/Eddie_Rabbitt'],1964 1998
85,['Supertramp'],['/wiki/Supertramp'],1970–1988 1996–2002 2010–2012 2015
86,['Fleetwood Mac'],['/wiki/Fleetwood_Mac'],1967 (1967)–1995 (1995) 1997 (1997)–present
87,['Hall & Oates'],['/wiki/Hall_%26_Oates'],1970
88,['Boz Scaggs'],['/wiki/Boz_Scaggs'],1963
89,['Neil Diamond'],['/wiki/Neil_Diamond'],
90,['George Benson'],['/wiki/George_Benson'],1964
91,['Anne Murray'],['/wiki/Anne_Murray'],1967 2008
92,['Kenny Rogers'],['/wiki/Kenny_Rogers'],1956 2017
93,['Fleetwood Mac'],['/wiki/Fleetwood_Mac'],1967 (1967)–1995 (1995) 1997 (1997)–present
94,['Prince'],['/wiki/Prince_(musician)'],
95,['Charlie Daniels Band'],['/wiki/Charlie_Daniels'],1958 2020
96,['Boz Scaggs'],['/wiki/Boz_Scaggs'],1963
97,['Barry Manilow'],['/wiki/Barry_Manilow'],1964
98,['Joe Walsh'],['/wiki/Joe_Walsh'],1965
99,['Tom Petty and the Heartbreakers'],['/wiki/Tom_Petty_and_the_Heartbreakers'],1976 2017
