,band_singer,singer_url,active_years
55,"['Ludacris', 'Nicki Minaj']","['/wiki/Ludacris', '/wiki/Nicki_Minaj']",1998–present 2004–present
56,['Taylor Swift'],['/wiki/Taylor_Swift'],2004–present
57,['The Black Eyed Peas'],['/wiki/The_Black_Eyed_Peas'],1995–2011 2015–present
58,['Kesha'],['/wiki/Kesha'],2005–present
59,['Drake'],['/wiki/Drake_(rapper)'],2001–present
60,['Neon Trees'],['/wiki/Neon_Trees'],2005–present
61,['Maroon 5'],['/wiki/Maroon_5'],1994–present
62,"['B.o.B', 'Rivers Cuomo']","['/wiki/B.o.B', '/wiki/Rivers_Cuomo']",2006–present 1985–present
63,['Lady Gaga'],['/wiki/Lady_Gaga'],2001–present
64,"['New Boyz', 'Ray J']","['/wiki/New_Boyz', '/wiki/Ray_J']",2008–2013 1995–present
65,['Nicki Minaj'],['/wiki/Nicki_Minaj'],2004–present
66,['Miley Cyrus'],['/wiki/Miley_Cyrus'],2001–present
67,"['Chris Brown', 'Tyga', 'Kevin McCall']","['/wiki/Chris_Brown', '/wiki/Tyga', '/wiki/Kevin_McCall']",2002–present 2004–present 2007–present
68,['Britney Spears'],['/wiki/Britney_Spears'],1992–present
69,['Shontelle'],['/wiki/Shontelle'],2008–present
70,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']","['/wiki/Drake_(rapper)', '/wiki/Kanye_West', '/wiki/Lil_Wayne', '/wiki/Eminem']",2001–present 1996–present 1995–present 1988–present
71,"['Boys Like Girls', 'Taylor Swift']","['/wiki/Boys_Like_Girls', '/wiki/Taylor_Swift']",2005–present 2004–present
72,"['3OH!3', 'Kesha']","['/wiki/3OH!3', '/wiki/Kesha']",2004–present 2005–present
73,['Kelly Clarkson'],['/wiki/Kelly_Clarkson'],2000–present
74,['The Black Eyed Peas'],['/wiki/The_Black_Eyed_Peas'],1995–2011 2015–present
75,['OneRepublic'],['/wiki/OneRepublic'],2002–present
76,['Selena Gomez & the Scene'],['/wiki/Selena_Gomez_%26_the_Scene'],2008–2012
77,['Alicia Keys'],['/wiki/Alicia_Keys'],1993–present
78,"['DJ Khaled', 'T-Pain', 'Ludacris', 'Snoop Dogg', 'Rick Ross']","['/wiki/DJ_Khaled', '/wiki/T-Pain', '/wiki/Ludacris', '/wiki/Snoop_Dogg', '/wiki/Rick_Ross']",1998–present 1999–present 1998–present 1992–present 2000–present
79,"['Kevin Rudolf', 'Birdman', 'Jay Sean', 'Lil Wayne']","['/wiki/Kevin_Rudolf', '/wiki/Birdman_(rapper)', '/wiki/Jay_Sean', '/wiki/Lil_Wayne']",2000–present 1988–present 2002–present 1995–present
80,['Sugarland'],['/wiki/Sugarland'],2002
81,"['Usher', 'Plies']","['/wiki/Usher_(musician)', '/wiki/Plies_(rapper)']",1993–present 2001–present
82,['Usher'],['/wiki/Usher_(musician)'],1993–present
83,['Taylor Swift'],['/wiki/Taylor_Swift'],2004–present
84,"['Timbaland', 'Drake']","['/wiki/Timbaland', '/wiki/Drake_(rapper)']",1986–present 2001–present
85,['Beyoncé'],['/wiki/Beyonc%C3%A9'],1997–present
86,['Kings of Leon'],['/wiki/Kings_of_Leon'],1999 1999
87,['Carrie Underwood'],['/wiki/Carrie_Underwood'],2005–present
88,"['Sean Kingston', 'Justin Bieber']","['/wiki/Sean_Kingston', '/wiki/Justin_Bieber']",2007–present 2007–present
89,"['Lil Wayne', 'Drake']","['/wiki/Lil_Wayne', '/wiki/Drake_(rapper)']",1995–present 2001–present
90,['Miranda Lambert'],['/wiki/Miranda_Lambert'],2000–present
91,['The Band Perry'],['/wiki/The_Band_Perry'],2005–2023
92,['Paramore'],['/wiki/Paramore'],2004–present
93,['Lady Antebellum'],['/wiki/Lady_Antebellum'],2006–present
94,['Sara Bareilles'],['/wiki/Sara_Bareilles'],2002–present
95,['Daughtry'],['/wiki/Daughtry_(band)'],2006–present
96,['Uncle Kracker'],['/wiki/Uncle_Kracker'],1987–present
97,['Cali Swag District'],['/wiki/Cali_Swag_District'],2009–2015
98,['Alicia Keys'],['/wiki/Alicia_Keys'],1993–present
99,['Jerrod Niemann'],['/wiki/Jerrod_Niemann'],1999–present
